subscriber_id,age,country,profession_segment,plan_type,monthly_price_usd,tenure_months,auto_renew_enabled,days_until_renewal,payment_method,weekly_learning_hours,sessions_per_week,avg_session_duration_minutes,days_since_last_login,courses_started,courses_completed,active_courses_count,avg_course_progress_pct,certificates_earned,quiz_attempts_last_30d,assignment_submissions_last_30d,forum_posts_last_30d,payment_failures_last_6m,refund_requests_last_12m,support_tickets_last_90d,avg_support_resolution_hours,email_open_rate,recommendation_click_rate,churn_label
SUB_004248,40,India,marketing,basic,12.36,11,1,26,upi,2.3,2,35.0,10,7,1,6,89.3,1,21,9,4,0,2,3,42.3,0.254,0.094,0
SUB_004249,31,USA,software_engineer,basic,10.53,6,1,24,paypal,0.4,4,39.3,23,3,1,3,55.9,0,8,5,2,0,0,0,6.2,0.099,0.0,0
SUB_004250,25,Brazil,software_engineer,premium,42.52,17,1,14,credit_card,8.8,5,34.2,5,3,2,2,70.5,2,10,4,2,0,0,2,32.6,0.657,0.533,0
SUB_004251,18,Germany,student,standard,24.62,18,1,21,paypal,3.9,2,26.7,10,2,0,2,24.7,0,1,0,0,0,1,2,42.5,0.17,0.124,1
SUB_004252,31,India,finance,standard,27.3,9,1,5,paypal,6.8,4,10.8,21,0,0,1,8.4,0,4,0,1,0,0,0,7.7,0.167,0.079,1
SUB_004253,43,Germany,software_engineer,standard,28.33,5,0,6,credit_card,8.6,7,57.6,22,2,1,1,58.8,1,9,1,0,0,0,0,4.3,0.0,0.07,0
SUB_004254,25,USA,software_engineer,premium,50.92,8,1,0,paypal,9.7,6,39.0,9,2,0,3,40.2,0,13,4,3,0,0,1,1.0,0.576,0.343,0
SUB_004255,39,India,teacher,standard,24.74,9,0,4,upi,3.1,5,16.8,9,3,1,3,7.3,1,12,6,2,0,0,0,11.0,0.205,0.253,0
SUB_004256,26,USA,software_engineer,standard,23.83,12,1,19,debit_card,3.3,3,56.9,18,3,2,2,40.3,2,16,6,0,0,0,2,21.2,0.092,0.0,0
SUB_004257,34,Brazil,software_engineer,basic,10.95,4,0,19,bank_transfer,7.3,7,59.6,8,0,0,0,4.4,0,0,1,0,0,0,2,40.6,0.397,0.218,0
SUB_004258,25,USA,student,basic,10.72,10,1,6,paypal,10.0,6,55.1,10,3,2,2,55.4,1,11,7,2,0,0,1,35.9,0.352,0.197,0
SUB_004259,28,Germany,teacher,premium,55.83,8,0,1,bank_transfer,13.5,5,74.7,6,4,2,1,66.5,1,14,2,0,0,0,0,6.7,0.264,0.271,0
SUB_004260,23,Germany,student,premium,49.29,17,1,20,credit_card,6.3,7,58.2,28,2,1,0,20.9,1,10,0,0,0,0,3,53.5,0.379,0.169,0
SUB_004261,30,India,marketing,premium,55.8,48,1,22,credit_card,4.7,0,48.1,17,4,1,5,74.4,1,25,9,2,0,0,1,23.2,0.127,0.062,0
SUB_004262,39,Brazil,marketing,premium,54.07,13,1,2,paypal,8.2,5,36.0,12,4,2,2,63.1,1,13,9,0,0,0,1,22.1,0.452,0.291,0
SUB_004263,35,Germany,finance,premium,43.87,11,1,29,credit_card,6.4,6,68.0,13,5,2,4,62.2,1,14,9,2,1,1,4,59.8,0.718,0.335,0
SUB_004264,34,Germany,finance,standard,25.09,15,0,1,debit_card,2.5,7,36.8,20,0,0,0,11.3,0,6,4,0,1,0,2,49.5,0.138,0.024,1
SUB_004265,37,USA,job_seeker,premium,48.87,18,1,15,debit_card,6.6,4,29.6,15,1,0,2,44.8,0,2,2,0,2,0,2,25.6,0.325,0.174,0
SUB_004266,24,USA,student,standard,24.23,1,0,27,credit_card,5.9,3,43.4,10,1,0,0,14.2,0,2,3,1,0,0,1,18.9,0.238,0.121,1
SUB_004267,28,USA,software_engineer,basic,12.7,11,0,16,credit_card,6.4,6,49.3,14,5,2,2,46.2,1,10,6,1,0,0,0,3.8,0.448,0.426,0
SUB_004268,33,India,software_engineer,basic,14.9,20,1,20,credit_card,4.5,0,52.1,8,4,2,3,56.3,0,13,3,5,0,0,0,1.0,0.328,0.234,0
SUB_004269,22,Canada,student,premium,56.25,3,1,11,credit_card,6.6,1,42.6,15,2,1,1,0.0,1,2,6,1,0,0,1,56.8,0.413,0.246,0
SUB_004270,34,Brazil,software_engineer,basic,14.51,13,0,27,credit_card,2.1,1,29.6,32,3,1,2,38.9,1,11,6,0,0,0,2,40.5,0.22,0.0,1
SUB_004271,54,USA,software_engineer,premium,40.58,21,1,4,credit_card,7.3,5,36.6,18,6,2,5,100.0,1,15,13,1,0,0,2,48.8,0.588,0.37,0
SUB_004272,36,Brazil,marketing,basic,10.69,36,1,3,credit_card,5.2,4,52.1,14,6,0,6,51.9,0,25,6,0,1,0,0,6.6,0.059,0.0,0
SUB_004273,21,India,finance,basic,10.41,14,0,23,upi,2.3,5,36.9,30,2,0,1,42.2,0,3,0,0,0,0,3,50.7,0.151,0.159,1
SUB_004274,29,USA,data_analyst,basic,11.31,17,1,15,credit_card,10.3,6,26.4,11,3,1,1,45.7,0,10,6,1,0,0,2,38.2,0.715,0.405,0
SUB_004275,21,USA,teacher,basic,12.2,16,1,17,credit_card,4.6,3,27.8,22,0,0,0,31.2,0,11,1,2,0,0,0,4.5,0.249,0.065,0
SUB_004276,31,USA,software_engineer,basic,13.2,4,1,30,bank_transfer,3.5,4,17.4,12,3,1,3,34.6,0,11,8,3,0,0,0,8.0,0.564,0.383,1
SUB_004277,21,Germany,software_engineer,basic,12.49,45,0,12,debit_card,0.8,5,51.1,12,5,1,5,81.1,1,24,8,1,0,0,2,31.1,0.449,0.206,1
SUB_004278,27,Germany,designer,premium,58.05,15,1,27,debit_card,14.2,6,55.7,11,5,2,3,65.2,2,14,11,1,0,0,0,4.8,0.651,0.523,0
SUB_004279,18,India,student,basic,14.69,10,0,19,upi,5.4,4,25.6,9,5,1,4,30.5,0,21,8,1,0,0,2,39.0,0.0,0.085,0
SUB_004280,24,Germany,student,basic,10.81,26,1,20,paypal,1.4,5,27.6,16,3,0,3,52.7,0,16,4,1,0,0,0,4.3,0.654,0.385,0
SUB_004281,34,India,data_analyst,basic,14.25,7,1,8,credit_card,3.1,4,48.1,13,0,0,0,24.2,0,3,0,0,1,2,3,52.1,0.118,0.085,1
SUB_004282,39,UK,other,standard,24.81,16,0,15,paypal,7.9,3,35.0,22,6,2,4,43.8,0,15,7,4,0,0,1,29.7,0.301,0.0,0
SUB_004283,33,India,teacher,standard,24.52,9,1,2,upi,5.5,5,34.4,20,3,0,4,53.9,0,14,7,0,0,0,0,1.7,0.744,0.498,0
SUB_004284,18,India,student,standard,27.84,6,1,28,debit_card,6.4,6,55.6,14,5,2,3,67.2,0,12,6,4,1,0,1,27.1,0.666,0.373,0
SUB_004285,31,USA,job_seeker,basic,10.46,12,1,16,credit_card,6.2,2,39.0,15,4,1,3,57.8,0,8,6,0,0,0,1,49.9,0.07,0.025,1
SUB_004286,49,USA,teacher,basic,14.4,13,0,29,debit_card,2.5,2,5.0,26,0,0,0,3.0,0,4,4,1,0,0,1,3.0,0.715,0.342,0
SUB_004287,37,Canada,designer,standard,26.7,11,1,19,credit_card,5.6,5,48.3,10,3,1,1,43.5,1,1,6,1,0,0,0,4.4,0.588,0.326,0
SUB_004288,25,USA,job_seeker,premium,57.5,48,0,9,credit_card,7.3,7,82.5,8,4,1,4,45.7,1,20,5,3,0,1,3,51.1,0.653,0.443,0
SUB_004289,22,Germany,data_analyst,basic,14.96,13,1,21,paypal,7.9,4,54.2,12,0,0,1,18.9,0,8,2,1,0,0,0,1.5,0.443,0.201,0
SUB_004290,26,Canada,software_engineer,standard,25.17,9,1,22,credit_card,3.8,7,53.4,16,1,0,1,65.2,0,8,0,3,0,1,2,35.9,0.323,0.177,0
SUB_004291,37,USA,marketing,basic,10.46,13,1,19,credit_card,0.0,5,44.4,11,0,0,0,39.7,0,4,0,0,0,0,0,3.5,0.57,0.336,1
SUB_004292,42,India,designer,basic,10.82,18,0,3,debit_card,7.0,4,31.9,13,4,0,5,51.5,0,7,10,4,0,0,0,3.0,0.334,0.098,0
SUB_004293,36,USA,marketing,standard,23.23,15,0,21,bank_transfer,7.3,6,35.1,9,2,1,1,26.0,0,5,2,4,0,0,0,2.4,0.489,0.377,0
SUB_004294,40,Brazil,designer,standard,21.03,31,1,0,debit_card,10.1,6,34.1,12,5,2,3,91.0,2,16,11,4,0,0,0,4.0,0.646,0.387,0
SUB_004295,43,Germany,other,basic,14.07,14,1,20,paypal,2.4,6,22.0,13,2,1,1,35.6,0,15,2,0,0,1,2,62.6,0.575,0.316,1
SUB_004296,41,Germany,other,basic,11.47,2,1,15,credit_card,5.8,5,54.4,19,6,1,3,33.2,0,18,2,1,0,0,0,7.0,0.214,0.095,1
SUB_004297,24,India,job_seeker,premium,59.51,13,1,10,credit_card,10.7,8,50.4,5,4,2,2,66.1,1,10,4,3,0,0,2,35.7,0.407,0.293,0
SUB_004298,29,India,job_seeker,premium,54.04,13,1,18,paypal,7.9,7,67.6,15,3,1,2,61.6,1,1,1,0,0,0,1,40.0,0.16,0.12,1
SUB_004299,27,Germany,other,premium,43.46,22,1,7,credit_card,4.7,2,11.5,11,2,1,3,48.2,1,13,5,2,0,0,0,1.9,0.154,0.131,0
SUB_004300,23,USA,student,standard,24.75,2,1,4,debit_card,3.6,4,31.7,13,1,0,1,16.5,0,5,0,1,0,1,3,54.9,0.551,0.313,0
SUB_004301,36,India,software_engineer,standard,24.66,16,0,22,credit_card,6.9,7,78.5,8,4,1,4,69.1,1,17,9,1,0,0,2,34.2,0.258,0.165,0
SUB_004302,47,Brazil,marketing,basic,12.45,20,1,23,bank_transfer,6.7,2,52.8,9,4,2,2,54.4,1,16,9,1,0,0,0,4.2,0.666,0.528,0
SUB_004303,20,UK,job_seeker,basic,12.67,13,1,7,bank_transfer,1.7,5,50.3,18,1,0,2,24.0,0,10,4,1,0,0,1,39.1,0.428,0.204,0
SUB_004304,37,USA,marketing,basic,10.15,19,0,28,paypal,7.2,5,35.5,15,4,1,4,41.7,1,14,7,2,0,0,2,60.4,0.115,0.152,1
SUB_004305,45,Canada,teacher,standard,26.85,6,0,17,debit_card,3.3,2,31.5,27,4,1,3,22.0,1,17,5,2,0,0,0,4.6,0.29,0.067,1
SUB_004306,25,India,student,basic,12.43,21,1,28,upi,8.7,2,46.3,20,4,1,3,69.6,1,6,5,3,1,1,3,49.2,0.592,0.307,0
SUB_004307,40,USA,software_engineer,premium,55.81,5,0,14,debit_card,11.5,5,46.5,14,3,1,2,70.0,0,8,3,0,0,0,1,34.6,0.437,0.352,0
SUB_004308,38,USA,teacher,basic,14.07,7,1,17,paypal,2.2,5,31.8,13,3,1,4,53.9,0,17,4,1,0,1,2,45.8,0.163,0.052,1
SUB_004309,26,Canada,student,basic,11.14,18,1,12,bank_transfer,8.7,4,57.4,20,0,0,0,44.9,0,5,0,1,1,0,0,5.5,0.262,0.223,0
SUB_004310,25,Canada,data_analyst,basic,10.23,38,0,30,debit_card,2.7,7,15.8,14,4,2,3,30.7,1,0,7,1,0,0,2,52.0,0.61,0.252,0
SUB_004311,22,India,software_engineer,basic,13.51,34,1,14,credit_card,12.4,6,87.1,16,4,2,2,61.8,1,2,6,3,1,0,3,63.1,0.722,0.429,0
SUB_004312,33,Brazil,data_analyst,basic,14.88,15,1,25,paypal,3.7,5,40.6,11,0,0,1,20.5,0,6,0,0,0,0,0,6.9,0.317,0.202,0
SUB_004313,21,India,teacher,basic,12.22,3,1,20,upi,2.3,3,21.7,25,4,0,4,32.4,0,7,4,2,0,0,0,4.3,0.164,0.023,1
SUB_004314,43,Canada,data_analyst,basic,11.29,8,1,12,paypal,4.8,4,39.3,8,2,1,1,45.1,0,5,1,0,0,0,1,10.3,0.676,0.546,0
SUB_004315,43,Brazil,designer,standard,21.56,9,1,2,paypal,4.5,3,22.2,15,1,0,0,33.1,0,2,0,1,0,0,0,2.3,0.314,0.273,0
SUB_004316,21,India,student,standard,22.86,1,0,11,upi,6.0,4,29.6,31,3,1,2,41.0,0,3,2,1,0,0,2,45.7,0.743,0.415,0
SUB_004317,25,UK,job_seeker,basic,11.63,5,0,11,credit_card,5.3,3,34.9,17,0,0,1,0.0,0,1,0,0,2,0,3,32.2,0.014,0.0,1
SUB_004318,33,India,data_analyst,standard,24.23,21,1,9,upi,10.8,5,67.2,17,3,1,1,52.9,1,6,4,0,0,0,2,33.8,0.292,0.243,0
SUB_004319,34,Germany,finance,standard,26.54,33,1,0,paypal,6.3,6,68.4,10,3,0,2,62.5,0,9,5,1,0,1,0,2.5,0.678,0.447,0
SUB_004320,35,USA,teacher,basic,11.36,23,0,23,debit_card,3.0,3,47.9,27,3,1,2,10.3,0,4,0,1,1,0,1,40.1,0.381,0.164,1
SUB_004321,38,USA,software_engineer,premium,41.01,8,1,5,paypal,3.9,6,33.5,9,7,0,6,74.2,0,14,11,1,0,0,1,41.9,0.563,0.304,0
SUB_004322,26,Brazil,job_seeker,standard,23.72,18,1,18,credit_card,8.2,6,52.2,8,7,4,5,75.2,2,28,8,2,0,0,0,2.9,0.474,0.307,0
SUB_004323,41,UK,designer,basic,14.27,11,1,23,paypal,8.4,5,40.0,5,2,1,0,63.8,1,7,0,0,0,0,0,4.9,0.3,0.188,0
SUB_004324,37,USA,data_analyst,premium,49.96,5,0,12,debit_card,3.0,3,49.0,8,3,1,3,43.8,0,14,8,0,0,0,1,22.8,0.417,0.255,0
SUB_004325,29,Canada,software_engineer,premium,59.29,14,1,26,credit_card,10.1,6,63.0,15,3,1,2,72.4,1,3,5,4,0,0,0,6.5,0.512,0.322,0
SUB_004326,49,Brazil,other,premium,50.06,17,1,0,debit_card,6.3,7,67.2,9,5,2,3,70.3,2,8,7,1,0,0,0,4.4,0.246,0.163,0
SUB_004327,23,India,teacher,standard,22.75,6,0,18,bank_transfer,10.0,7,51.5,14,1,0,1,22.9,0,1,3,0,0,0,0,3.2,0.5,0.274,0
SUB_004328,33,Brazil,software_engineer,basic,10.96,4,1,24,credit_card,1.5,5,25.1,21,6,0,6,61.3,0,14,10,1,0,0,1,8.1,0.579,0.238,0
SUB_004329,41,India,software_engineer,basic,13.46,8,0,5,credit_card,2.0,5,44.6,16,2,0,2,22.2,0,2,3,1,0,1,1,18.9,0.074,0.0,1
SUB_004330,23,Canada,job_seeker,standard,25.35,26,0,0,paypal,9.2,9,49.5,6,4,3,1,84.2,3,5,6,0,0,0,0,2.0,0.681,0.495,0
SUB_004331,36,Germany,finance,premium,52.07,19,1,24,debit_card,7.4,3,38.1,11,2,0,2,45.8,0,8,6,3,0,0,0,3.6,0.298,0.249,0
SUB_004332,38,India,teacher,standard,27.54,9,0,22,debit_card,6.4,5,56.2,12,3,1,3,58.8,0,7,6,1,0,0,3,45.8,0.564,0.295,1
SUB_004333,27,Germany,marketing,premium,54.51,6,1,16,credit_card,11.4,5,62.7,17,2,1,0,66.2,1,13,1,3,0,0,0,1.0,0.673,0.481,0
SUB_004334,33,USA,teacher,basic,10.21,11,0,16,credit_card,3.1,5,39.4,11,2,1,1,29.9,1,4,2,1,0,0,3,64.7,0.324,0.144,1
SUB_004335,32,Germany,data_analyst,basic,14.0,5,0,20,debit_card,6.9,6,41.3,26,3,1,3,56.4,1,12,3,0,0,0,2,48.0,0.3,0.144,0
SUB_004336,29,India,software_engineer,premium,50.64,13,1,10,upi,10.6,5,44.5,4,2,1,2,57.6,1,13,4,2,0,0,3,45.4,0.438,0.369,0
SUB_004337,52,USA,finance,standard,23.91,10,0,19,bank_transfer,8.0,6,70.8,19,4,2,1,52.4,2,9,6,3,0,0,0,4.6,0.543,0.377,0
SUB_004338,28,Brazil,other,premium,50.74,1,0,11,upi,8.3,5,61.9,8,4,1,3,42.7,1,20,2,0,0,0,0,4.8,0.429,0.297,0
SUB_004339,42,Germany,software_engineer,standard,26.11,9,0,23,paypal,5.8,5,62.3,19,0,0,0,9.5,0,0,2,0,0,0,2,36.2,0.121,0.084,1
SUB_004340,30,India,marketing,standard,21.49,1,0,12,paypal,7.3,3,39.0,29,2,0,2,30.6,0,7,1,1,0,0,2,35.1,0.171,0.0,1
SUB_004341,25,USA,finance,standard,24.16,14,1,17,bank_transfer,6.9,2,48.8,9,3,1,3,42.8,0,12,6,3,0,0,1,24.6,0.231,0.263,0
SUB_004342,34,India,designer,premium,46.7,4,1,21,upi,6.1,7,54.9,14,5,1,5,87.0,0,7,8,2,0,0,0,4.5,0.552,0.3,0
SUB_004343,31,Canada,job_seeker,standard,23.49,3,1,30,paypal,4.3,5,50.3,8,2,1,1,28.2,1,2,4,0,0,1,2,43.4,0.328,0.293,1
SUB_004344,41,Canada,teacher,basic,10.45,10,1,23,paypal,7.1,5,30.0,16,1,0,0,17.8,0,0,2,2,0,0,0,5.3,0.11,0.122,0
SUB_004345,27,USA,student,standard,21.59,9,1,0,credit_card,4.4,6,72.1,13,1,0,0,26.7,0,6,3,0,0,1,2,26.8,0.185,0.037,0
SUB_004346,65,Germany,other,standard,21.61,14,1,2,paypal,9.1,8,20.5,18,2,1,2,47.9,0,0,3,2,0,0,0,5.8,0.615,0.493,0
SUB_004347,36,Canada,teacher,basic,11.86,5,0,16,debit_card,3.6,1,19.7,20,2,0,1,0.0,0,12,5,2,0,1,3,60.4,0.544,0.224,1
SUB_004348,24,USA,job_seeker,standard,28.93,28,1,6,credit_card,7.5,8,35.7,8,4,1,5,85.2,1,16,4,1,0,0,0,2.5,0.748,0.699,0
SUB_004349,37,Canada,finance,basic,11.02,19,1,16,paypal,4.8,4,40.1,20,5,2,3,49.6,1,12,10,2,0,0,0,1.0,0.093,0.043,0
SUB_004350,26,USA,job_seeker,basic,12.07,28,1,15,credit_card,6.2,5,55.0,12,5,2,3,66.6,2,3,6,0,0,0,1,25.8,0.374,0.122,0
SUB_004351,25,Canada,student,premium,46.22,10,0,11,bank_transfer,7.4,6,49.5,12,4,1,3,42.2,0,14,11,1,0,1,3,72.0,0.401,0.369,0
SUB_004352,23,USA,data_analyst,standard,27.86,6,0,24,bank_transfer,4.5,4,12.1,15,2,1,1,6.8,0,13,5,0,0,0,1,20.1,0.102,0.049,1
SUB_004353,42,Germany,job_seeker,premium,40.99,33,1,7,paypal,5.6,3,57.3,18,4,1,4,60.8,0,9,9,2,0,0,0,7.1,0.405,0.307,0
SUB_004354,40,Brazil,software_engineer,basic,10.97,18,1,30,debit_card,7.6,4,49.1,14,7,4,3,85.8,2,15,8,1,0,0,0,3.9,0.594,0.413,0
SUB_004355,18,USA,student,premium,44.2,9,1,10,credit_card,1.7,0,43.3,10,0,0,0,24.5,0,12,0,0,0,0,2,54.5,0.7,0.403,1
SUB_004356,28,USA,teacher,basic,14.95,11,0,2,credit_card,3.5,3,65.0,17,2,0,1,17.3,0,2,3,2,0,0,1,27.9,0.312,0.208,1
SUB_004357,32,India,job_seeker,basic,12.84,8,0,27,upi,1.7,6,30.7,15,0,0,1,24.3,0,6,0,0,0,0,1,28.7,0.441,0.177,0
SUB_004358,26,USA,student,premium,42.77,22,0,28,paypal,9.1,4,50.4,7,1,0,0,47.0,0,9,1,3,0,0,0,6.7,0.443,0.405,0
SUB_004359,20,USA,job_seeker,standard,22.71,15,1,11,credit_card,0.6,6,30.2,17,0,0,0,22.1,0,10,3,0,1,0,2,20.4,0.177,0.169,1
SUB_004360,39,India,finance,basic,10.83,16,1,3,debit_card,7.1,3,62.1,12,7,3,4,59.3,3,10,6,2,0,1,1,21.8,0.728,0.377,0
SUB_004361,21,India,marketing,premium,42.48,5,1,30,upi,5.6,4,64.9,22,2,1,1,29.5,1,13,6,4,0,0,0,4.7,0.54,0.334,0
SUB_004362,27,USA,job_seeker,standard,27.96,10,0,8,bank_transfer,10.3,7,56.4,11,4,1,3,71.5,1,2,10,2,0,0,1,27.1,0.479,0.319,0
SUB_004363,42,UK,data_analyst,premium,49.91,13,1,25,credit_card,10.5,4,48.3,10,7,2,6,60.8,2,19,5,5,0,1,2,50.6,0.352,0.197,0
SUB_004364,29,USA,software_engineer,standard,26.3,3,1,21,paypal,13.9,5,54.6,10,2,1,1,49.9,0,7,1,1,0,0,0,8.8,0.269,0.257,0
SUB_004365,21,India,software_engineer,standard,23.3,15,1,20,credit_card,11.2,6,88.9,2,4,2,2,68.6,1,12,6,4,0,0,0,3.2,0.624,0.515,0
SUB_004366,35,UK,marketing,standard,25.53,12,1,28,paypal,2.7,3,50.2,30,2,0,3,24.6,0,1,4,1,0,0,0,1.0,0.25,0.087,0
SUB_004367,29,India,marketing,basic,11.28,20,0,30,debit_card,8.6,6,30.4,8,5,2,3,38.2,2,10,3,1,1,0,1,16.9,0.492,0.341,0
SUB_004368,31,USA,job_seeker,standard,23.07,23,1,20,credit_card,7.8,3,56.4,9,7,4,4,90.4,3,17,8,0,0,0,1,29.3,0.46,0.337,0
SUB_004369,26,India,teacher,standard,26.51,38,1,16,credit_card,2.8,3,40.3,19,2,0,2,25.4,0,5,6,0,0,0,0,6.6,0.358,0.276,0
SUB_004370,27,India,designer,basic,10.74,13,1,15,debit_card,6.9,3,43.8,11,1,0,1,23.2,0,11,5,0,0,0,0,3.2,0.32,0.264,0
SUB_004371,21,India,teacher,basic,13.08,9,1,11,credit_card,3.1,0,32.5,22,4,1,2,14.4,0,8,7,0,0,2,2,51.2,0.549,0.301,1
SUB_004372,35,Germany,software_engineer,basic,14.25,5,0,29,credit_card,10.5,4,45.2,23,1,0,1,36.5,0,10,0,0,0,0,0,5.2,0.16,0.05,1
SUB_004373,22,India,student,premium,42.4,4,1,14,credit_card,7.7,5,48.9,6,3,2,1,31.5,1,5,5,2,0,0,4,32.7,0.831,0.51,0
SUB_004374,20,Germany,job_seeker,standard,28.96,11,0,14,credit_card,7.4,1,49.2,7,3,1,1,49.2,0,12,6,0,0,0,3,60.3,0.291,0.282,1
SUB_004375,23,USA,student,standard,20.78,4,0,0,paypal,3.7,7,60.9,13,6,3,3,97.9,2,13,9,2,1,0,4,51.9,0.463,0.311,0
SUB_004376,42,USA,software_engineer,premium,46.97,4,1,2,debit_card,2.6,6,53.2,7,4,1,3,80.6,0,10,8,1,0,0,1,13.6,0.638,0.449,0
SUB_004377,32,Germany,finance,standard,26.1,11,0,1,bank_transfer,5.3,4,70.8,15,0,0,0,22.1,0,4,2,3,0,0,2,30.9,0.041,0.044,0
SUB_004378,36,Canada,data_analyst,premium,51.18,8,0,25,credit_card,11.0,4,56.6,8,3,1,3,92.3,1,11,5,0,0,0,0,6.6,0.681,0.486,0
SUB_004379,29,India,job_seeker,basic,10.47,6,1,29,bank_transfer,10.0,5,33.2,16,3,1,1,46.0,0,1,1,2,0,0,0,5.1,0.666,0.441,0
SUB_004380,24,USA,software_engineer,basic,13.98,9,1,16,credit_card,7.3,8,54.2,15,2,0,2,17.7,0,11,6,0,0,0,0,1.0,0.228,0.113,1
SUB_004381,29,India,student,basic,14.86,19,0,11,credit_card,1.2,4,59.4,14,6,2,6,67.1,1,21,9,2,0,0,1,35.6,0.512,0.283,0
SUB_004382,30,India,software_engineer,standard,21.8,15,0,4,upi,6.2,4,27.2,9,5,2,3,59.6,0,15,7,2,0,0,0,3.0,0.527,0.374,0
SUB_004383,39,USA,designer,premium,57.89,22,1,29,paypal,2.5,3,43.4,13,2,1,1,53.4,1,9,5,4,2,0,2,45.1,0.158,0.04,0
SUB_004384,40,USA,data_analyst,standard,25.56,10,1,29,credit_card,8.9,3,46.3,12,4,2,2,32.9,2,10,4,0,0,0,1,42.7,0.031,0.007,0
SUB_004385,32,Canada,marketing,basic,14.67,8,0,10,debit_card,4.8,6,53.0,12,3,1,3,39.7,0,1,7,2,2,0,2,21.9,0.259,0.144,0
SUB_004386,31,USA,job_seeker,standard,21.75,12,1,18,debit_card,10.3,4,59.6,14,3,1,2,58.6,1,14,4,0,0,0,1,13.2,0.654,0.439,0
SUB_004387,38,Brazil,other,standard,27.91,4,0,30,bank_transfer,6.0,2,53.0,12,1,0,0,52.8,0,13,4,0,0,0,0,3.3,0.614,0.411,0
SUB_004388,22,India,software_engineer,basic,10.29,9,0,14,paypal,4.7,3,57.1,13,2,0,2,59.4,0,7,7,0,0,1,2,63.6,0.033,0.0,0
SUB_004389,31,India,marketing,standard,28.82,9,0,29,upi,5.8,7,55.5,6,1,0,1,29.3,0,0,0,0,1,0,2,26.8,0.405,0.282,0
SUB_004390,29,India,designer,premium,53.47,48,1,6,upi,2.7,6,68.9,9,5,2,3,53.2,1,19,4,4,2,1,6,89.2,0.842,0.537,0
SUB_004391,31,India,other,premium,47.4,25,1,7,upi,6.4,5,51.1,6,6,2,5,71.1,1,17,13,3,0,0,2,49.5,0.621,0.442,0
SUB_004392,22,USA,other,standard,21.89,17,1,9,credit_card,7.1,4,45.5,12,5,0,5,73.9,0,22,7,2,0,0,1,28.0,0.459,0.327,0
SUB_004393,43,USA,software_engineer,basic,14.07,15,1,5,credit_card,7.4,4,45.9,9,6,3,5,98.4,2,18,13,5,0,0,2,32.5,0.316,0.197,0
SUB_004394,46,India,teacher,basic,13.01,31,0,27,debit_card,0.0,2,27.6,24,2,1,1,22.5,1,5,2,0,0,0,1,36.6,0.205,0.0,0
SUB_004395,41,Brazil,data_analyst,standard,23.59,15,0,20,debit_card,0.0,3,40.4,11,0,0,0,24.2,0,0,0,2,0,0,1,19.0,0.33,0.245,0
SUB_004396,26,Canada,student,standard,24.43,6,0,14,paypal,2.9,6,61.3,33,5,1,4,31.0,1,13,8,3,0,0,1,44.7,0.623,0.324,1
SUB_004397,21,Germany,student,basic,14.12,6,0,9,paypal,0.8,2,34.2,19,3,1,2,27.2,0,2,3,1,0,0,1,33.5,0.363,0.312,1
SUB_004398,28,India,marketing,basic,11.68,19,1,27,upi,9.0,8,53.2,13,4,2,1,53.9,1,6,3,1,0,0,1,23.4,0.386,0.245,0
SUB_004399,27,India,marketing,premium,41.78,17,1,20,upi,5.1,7,74.3,8,5,3,4,97.7,3,19,8,4,1,0,0,7.1,0.282,0.291,0
SUB_004400,24,India,student,premium,58.22,15,0,16,upi,6.4,9,66.9,4,4,1,2,44.3,0,8,0,0,0,0,2,49.0,0.743,0.522,0
SUB_004401,35,India,finance,standard,23.86,23,1,27,paypal,2.3,1,30.2,19,6,1,4,20.9,1,11,6,1,0,1,2,40.3,0.321,0.111,0
SUB_004402,33,USA,software_engineer,basic,11.73,22,0,21,credit_card,6.6,4,24.5,15,5,3,0,43.4,2,6,6,0,0,0,0,4.5,0.463,0.274,0
SUB_004403,44,India,designer,basic,11.01,3,1,5,upi,7.3,5,13.3,7,3,0,3,47.9,0,11,1,0,0,1,0,2.2,0.215,0.211,1
SUB_004404,37,Germany,software_engineer,basic,14.48,10,1,18,bank_transfer,8.3,5,64.5,18,1,0,1,28.9,0,1,6,1,0,0,0,2.7,0.729,0.424,0
SUB_004405,20,Brazil,student,standard,22.17,16,0,30,debit_card,4.8,5,5.0,15,2,1,0,19.9,1,0,0,0,1,0,3,56.0,0.476,0.281,0
SUB_004406,28,UK,data_analyst,basic,13.17,26,0,19,bank_transfer,7.2,6,40.7,20,6,3,3,74.1,2,9,8,2,0,0,0,5.9,0.222,0.07,0
SUB_004407,39,Brazil,software_engineer,premium,57.61,18,0,19,credit_card,11.5,5,50.4,5,6,2,3,48.5,1,18,8,1,0,0,0,4.8,0.365,0.305,0
SUB_004408,42,India,marketing,premium,40.69,20,1,5,paypal,6.4,4,54.7,12,7,2,5,93.0,1,21,8,3,0,0,1,33.9,0.429,0.289,0
SUB_004409,38,Germany,software_engineer,basic,14.13,5,0,13,paypal,4.4,4,36.4,14,1,0,2,29.3,0,12,0,3,0,1,3,73.6,0.244,0.202,0
SUB_004410,49,USA,marketing,standard,24.1,3,0,23,paypal,6.7,1,14.2,24,0,0,0,20.4,0,11,0,2,0,1,3,61.7,0.37,0.197,1
